,index,in_id,query,answers_text,answers_count,langdetect,langid
11225,13498,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",будем нести в массы,1.0,ru,ru
11226,13499,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",вдохновляет!,1.0,ru,ru
11227,13500,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",ещё один угол зрения на процес,1.0,ru,ru
11228,13501,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",инженером может стать каждый ☺,1.0,ru,ru
11229,13502,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",интересно и полезно,1.0,ru,ru
11230,13503,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",полезно,2.0,ru,ru
11231,13504,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",практика очень интересная,1.0,ru,ru
11232,13505,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",классно!,1.0,ru,ru
11233,13506,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",мозг разминает,1.0,ru,ru
11234,13507,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",нужно применять.,1.0,ru,ru
11235,13508,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",пора и нам начинать!,1.0,ru,ru
11236,13509,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",применимо,1.0,ru,ru
11237,13510,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",применять для,1.0,ru,ru
11238,13511,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",нужно развивать,1.0,ru,ru
11239,13512,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",офисных процессов,1.0,ru,ru
11240,13513,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",подходит,1.0,ru,ru
11241,13514,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",хотелось бы,1.0,ru,ru
11242,13515,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",чётко продумать концепцию,1.0,ru,ru
11243,13516,23552.0,"Какие выводы Вы сделали после мастер-класса по применению инструмента ""каракури"" для оптимизации процессов?",это развитие для производства,1.0,ru,ru
11244,13517,2369.0,Главное слово первых 29 рабочих дней 2022 года?,ковид(,1.0,ru,ru
11245,13518,2369.0,Главное слово первых 29 рабочих дней 2022 года?,разработка программы,1.0,ru,ru
11246,13519,2369.0,Главное слово первых 29 рабочих дней 2022 года?,динамично🔥,1.0,ru,ru
11247,13520,2369.0,Главное слово первых 29 рабочих дней 2022 года?,не переживать,1.0,ru,ru
11248,13521,2369.0,Главное слово первых 29 рабочих дней 2022 года?,пожар,1.0,ru,ru
11249,13522,2369.0,Главное слово первых 29 рабочих дней 2022 года?,насыщенно,1.0,ru,ru
11250,13523,2369.0,Главное слово первых 29 рабочих дней 2022 года?,новая коллега,1.0,ru,ru
11251,13524,2369.0,Главное слово первых 29 рабочих дней 2022 года?,омикрон,1.0,ru,ru
11252,13525,2369.0,Главное слово первых 29 рабочих дней 2022 года?,омикрон,1.0,ru,ru
11253,13526,2369.0,Главное слово первых 29 рабочих дней 2022 года?,дисциплина,1.0,ru,ru
11254,13527,2369.0,Главное слово первых 29 рабочих дней 2022 года?,новые проекты,1.0,ru,ru
11255,13528,2369.0,Главное слово первых 29 рабочих дней 2022 года?,изоляция,1.0,ru,ru
11256,13529,2369.0,Главное слово первых 29 рабочих дней 2022 года?,суета,1.0,ru,ru
11257,13530,2369.0,Главное слово первых 29 рабочих дней 2022 года?,здоровье,1.0,ru,ru
11258,13531,2369.0,Главное слово первых 29 рабочих дней 2022 года?,пандемия,1.0,ru,ru
11259,13532,2369.0,Главное слово первых 29 рабочих дней 2022 года?,гонка,1.0,ru,ru
11260,13533,2369.0,Главное слово первых 29 рабочих дней 2022 года?,план,1.0,ru,ru
11261,13534,2369.0,Главное слово первых 29 рабочих дней 2022 года?,драйв,1.0,ru,ru
11262,13535,2369.0,Главное слово первых 29 рабочих дней 2022 года?,огонь,1.0,ru,ru
11263,13536,2369.0,Главное слово первых 29 рабочих дней 2022 года?,изменения,1.0,ru,ru
